episode,scenario,agent,step,pos_x,pos_y,action,collected,done
4,scenario2,RandomAgent,174,3,0,collect,1,False
4,scenario2,RandomAgent,175,4,0,down,1,False
4,scenario2,RandomAgent,176,4,1,right,1,False
4,scenario2,RandomAgent,177,4,0,left,1,False
4,scenario2,RandomAgent,178,4,0,down,1,False
4,scenario2,RandomAgent,179,4,1,right,1,False
4,scenario2,RandomAgent,180,4,0,left,1,False
4,scenario2,RandomAgent,181,4,1,right,1,False
4,scenario2,RandomAgent,182,4,0,left,1,False
4,scenario2,RandomAgent,183,4,1,right,1,False
4,scenario2,RandomAgent,184,4,0,left,1,False
4,scenario2,RandomAgent,185,4,0,down,1,False
4,scenario2,RandomAgent,186,4,0,down,1,False
4,scenario2,RandomAgent,187,3,0,up,1,False
4,scenario2,RandomAgent,188,3,0,collect,1,False
4,scenario2,RandomAgent,189,3,0,collect,1,False
4,scenario2,RandomAgent,190,2,0,up,1,False
4,scenario2,RandomAgent,191,2,0,collect,1,False
4,scenario2,RandomAgent,192,3,0,down,1,False
4,scenario2,RandomAgent,193,3,0,collect,1,False
4,scenario2,RandomAgent,194,3,0,collect,1,False
4,scenario2,RandomAgent,195,4,0,down,1,False
4,scenario2,RandomAgent,196,4,1,right,1,False
4,scenario2,RandomAgent,197,4,0,left,1,False
4,scenario2,RandomAgent,198,4,0,left,1,False
4,scenario2,RandomAgent,199,4,1,right,1,True
5,scenario2,RandomAgent,0,1,0,down,0,False
5,scenario2,RandomAgent,1,2,0,down,0,False
5,scenario2,RandomAgent,2,2,0,collect,0,False
5,scenario2,RandomAgent,3,2,1,right,0,False
5,scenario2,RandomAgent,4,2,1,up,0,False
5,scenario2,RandomAgent,5,2,1,up,0,False
5,scenario2,RandomAgent,6,3,1,down,0,False
5,scenario2,RandomAgent,7,3,0,left,0,False
5,scenario2,RandomAgent,8,2,0,up,0,False
5,scenario2,RandomAgent,9,1,0,up,0,False
5,scenario2,RandomAgent,10,1,0,left,0,False
5,scenario2,RandomAgent,11,2,0,down,0,False
5,scenario2,RandomAgent,12,2,0,left,0,False
5,scenario2,RandomAgent,13,2,0,collect,0,False
5,scenario2,RandomAgent,14,2,0,left,0,False
5,scenario2,RandomAgent,15,2,0,left,0,False
5,scenario2,RandomAgent,16,1,0,up,0,False
5,scenario2,RandomAgent,17,0,0,up,0,False
5,scenario2,RandomAgent,18,0,1,right,0,False
5,scenario2,RandomAgent,19,0,1,collect,0,False
5,scenario2,RandomAgent,20,0,1,collect,0,False
5,scenario2,RandomAgent,21,0,1,collect,0,False
5,scenario2,RandomAgent,22,0,1,collect,0,False
5,scenario2,RandomAgent,23,0,1,down,0,False
5,scenario2,RandomAgent,24,0,1,down,0,False
5,scenario2,RandomAgent,25,0,1,down,0,False
5,scenario2,RandomAgent,26,0,1,down,0,False
5,scenario2,RandomAgent,27,0,0,left,0,False
5,scenario2,RandomAgent,28,0,0,up,0,False
5,scenario2,RandomAgent,29,0,0,up,0,False
5,scenario2,RandomAgent,30,1,0,down,0,False
5,scenario2,RandomAgent,31,1,0,right,0,False
5,scenario2,RandomAgent,32,1,0,left,0,False
5,scenario2,RandomAgent,33,1,0,right,0,False
5,scenario2,RandomAgent,34,0,0,up,0,False
5,scenario2,RandomAgent,35,0,0,up,0,False
5,scenario2,RandomAgent,36,1,0,down,0,False
5,scenario2,RandomAgent,37,1,0,collect,0,False
5,scenario2,RandomAgent,38,1,0,left,0,False
5,scenario2,RandomAgent,39,1,0,right,0,False
5,scenario2,RandomAgent,40,2,0,down,0,False
5,scenario2,RandomAgent,41,1,0,up,0,False
5,scenario2,RandomAgent,42,1,0,right,0,False
5,scenario2,RandomAgent,43,1,0,right,0,False
5,scenario2,RandomAgent,44,1,0,collect,0,False
5,scenario2,RandomAgent,45,1,0,collect,0,False
5,scenario2,RandomAgent,46,1,0,right,0,False
5,scenario2,RandomAgent,47,0,0,up,0,False
5,scenario2,RandomAgent,48,0,1,right,0,False
5,scenario2,RandomAgent,49,0,1,down,0,False
5,scenario2,RandomAgent,50,0,0,left,0,False
5,scenario2,RandomAgent,51,0,0,collect,0,False
5,scenario2,RandomAgent,52,1,0,down,0,False
5,scenario2,RandomAgent,53,2,0,down,0,False
5,scenario2,RandomAgent,54,2,1,right,0,False
5,scenario2,RandomAgent,55,2,2,right,0,False
5,scenario2,RandomAgent,56,2,1,left,0,False
5,scenario2,RandomAgent,57,2,1,collect,0,False
5,scenario2,RandomAgent,58,2,2,right,0,False
5,scenario2,RandomAgent,59,2,1,left,0,False
5,scenario2,RandomAgent,60,2,2,right,0,False
5,scenario2,RandomAgent,61,2,2,down,0,False
5,scenario2,RandomAgent,62,2,1,left,0,False
5,scenario2,RandomAgent,63,2,1,collect,0,False
5,scenario2,RandomAgent,64,2,1,up,0,False
5,scenario2,RandomAgent,65,2,1,collect,0,False
5,scenario2,RandomAgent,66,2,0,left,0,False
5,scenario2,RandomAgent,67,2,0,collect,0,False
5,scenario2,RandomAgent,68,1,0,up,0,False
5,scenario2,RandomAgent,69,1,0,right,0,False
5,scenario2,RandomAgent,70,1,0,right,0,False
5,scenario2,RandomAgent,71,1,0,left,0,False
5,scenario2,RandomAgent,72,1,0,collect,0,False
5,scenario2,RandomAgent,73,2,0,down,0,False
5,scenario2,RandomAgent,74,2,0,left,0,False
5,scenario2,RandomAgent,75,2,0,collect,0,False
5,scenario2,RandomAgent,76,2,0,left,0,False
5,scenario2,RandomAgent,77,2,1,right,0,False
5,scenario2,RandomAgent,78,2,2,right,0,False
5,scenario2,RandomAgent,79,2,2,right,0,False
5,scenario2,RandomAgent,80,2,2,down,0,False
5,scenario2,RandomAgent,81,2,2,down,0,False
5,scenario2,RandomAgent,82,2,2,right,0,False
5,scenario2,RandomAgent,83,1,2,up,0,False
5,scenario2,RandomAgent,84,2,2,down,0,False
5,scenario2,RandomAgent,85,1,2,up,0,False
5,scenario2,RandomAgent,86,1,2,collect,0,False
5,scenario2,RandomAgent,87,1,3,right,0,False
5,scenario2,RandomAgent,88,0,3,up,0,False
5,scenario2,RandomAgent,89,0,4,right,0,False
5,scenario2,RandomAgent,90,0,4,collect,0,False
5,scenario2,RandomAgent,91,0,3,left,0,False
5,scenario2,RandomAgent,92,1,3,down,0,False
5,scenario2,RandomAgent,93,1,3,collect,1,False
5,scenario2,RandomAgent,94,1,3,collect,1,False
5,scenario2,RandomAgent,95,1,3,down,1,False
5,scenario2,RandomAgent,96,1,4,right,1,False
5,scenario2,RandomAgent,97,0,4,up,1,False
5,scenario2,RandomAgent,98,0,4,up,1,False
5,scenario2,RandomAgent,99,0,4,collect,1,False
5,scenario2,RandomAgent,100,0,4,collect,1,False
5,scenario2,RandomAgent,101,1,4,down,1,False
5,scenario2,RandomAgent,102,1,4,collect,1,False
5,scenario2,RandomAgent,103,1,4,right,1,False
5,scenario2,RandomAgent,104,1,4,right,1,False
5,scenario2,RandomAgent,105,1,4,right,1,False
5,scenario2,RandomAgent,106,2,4,down,1,False
5,scenario2,RandomAgent,107,2,4,right,1,False
5,scenario2,RandomAgent,108,3,4,down,1,False
5,scenario2,RandomAgent,109,2,4,up,1,False
5,scenario2,RandomAgent,110,2,4,collect,1,False
5,scenario2,RandomAgent,111,2,4,collect,1,False
5,scenario2,RandomAgent,112,3,4,down,1,False
5,scenario2,RandomAgent,113,4,4,down,1,False
5,scenario2,RandomAgent,114,4,4,down,1,False
5,scenario2,RandomAgent,115,3,4,up,1,False
5,scenario2,RandomAgent,116,3,3,left,1,False
5,scenario2,RandomAgent,117,3,4,right,1,False
5,scenario2,RandomAgent,118,3,3,left,1,False
5,scenario2,RandomAgent,119,4,3,down,1,False
5,scenario2,RandomAgent,120,4,4,right,1,False
5,scenario2,RandomAgent,121,4,3,left,1,False
5,scenario2,RandomAgent,122,4,2,left,1,False
5,scenario2,RandomAgent,123,4,3,right,1,False
5,scenario2,RandomAgent,124,4,4,right,1,False
5,scenario2,RandomAgent,125,4,4,right,1,False
5,scenario2,RandomAgent,126,4,4,collect,2,False
5,scenario2,RandomAgent,127,3,4,up,2,False
5,scenario2,RandomAgent,128,3,3,left,2,False
5,scenario2,RandomAgent,129,3,3,left,2,False
5,scenario2,RandomAgent,130,3,3,left,2,False
5,scenario2,RandomAgent,131,3,3,left,2,False
5,scenario2,RandomAgent,132,4,3,down,2,False
5,scenario2,RandomAgent,133,4,2,left,2,False
5,scenario2,RandomAgent,134,4,2,down,2,False
5,scenario2,RandomAgent,135,4,2,up,2,False
5,scenario2,RandomAgent,136,4,1,left,2,False
5,scenario2,RandomAgent,137,4,0,left,2,False
5,scenario2,RandomAgent,138,4,1,right,2,False
5,scenario2,RandomAgent,139,4,1,down,2,False
5,scenario2,RandomAgent,140,4,2,right,2,False
5,scenario2,RandomAgent,141,4,1,left,2,False
5,scenario2,RandomAgent,142,4,2,right,2,False
5,scenario2,RandomAgent,143,4,2,up,2,False
5,scenario2,RandomAgent,144,4,3,right,2,False
5,scenario2,RandomAgent,145,4,2,left,2,False
5,scenario2,RandomAgent,146,4,2,down,2,False
5,scenario2,RandomAgent,147,4,2,up,2,False
5,scenario2,RandomAgent,148,4,1,left,2,False
5,scenario2,RandomAgent,149,4,1,down,2,False
5,scenario2,RandomAgent,150,3,1,up,2,False
5,scenario2,RandomAgent,151,3,1,right,2,False
5,scenario2,RandomAgent,152,3,0,left,2,False
5,scenario2,RandomAgent,153,4,0,down,2,False
5,scenario2,RandomAgent,154,4,1,right,2,False
5,scenario2,RandomAgent,155,4,2,right,2,False
5,scenario2,RandomAgent,156,4,2,down,2,False
5,scenario2,RandomAgent,157,4,1,left,2,False
5,scenario2,RandomAgent,158,4,1,down,2,False
5,scenario2,RandomAgent,159,4,2,right,2,False
5,scenario2,RandomAgent,160,4,3,right,2,False
5,scenario2,RandomAgent,161,4,3,down,2,False
5,scenario2,RandomAgent,162,3,3,up,2,False
5,scenario2,RandomAgent,163,4,3,down,2,False
5,scenario2,RandomAgent,164,4,4,right,2,False
5,scenario2,RandomAgent,165,3,4,up,2,False
5,scenario2,RandomAgent,166,2,4,up,2,False
5,scenario2,RandomAgent,167,2,4,left,2,False
5,scenario2,RandomAgent,168,2,4,right,2,False
5,scenario2,RandomAgent,169,1,4,up,2,False
5,scenario2,RandomAgent,170,0,4,up,2,False
5,scenario2,RandomAgent,171,0,4,right,2,False
5,scenario2,RandomAgent,172,0,4,up,2,False
5,scenario2,RandomAgent,173,0,3,left,2,False
5,scenario2,RandomAgent,174,0,3,collect,2,False
5,scenario2,RandomAgent,175,0,3,up,2,False
5,scenario2,RandomAgent,176,0,3,up,2,False
5,scenario2,RandomAgent,177,0,3,up,2,False
5,scenario2,RandomAgent,178,0,3,collect,2,False
5,scenario2,RandomAgent,179,0,3,up,2,False
5,scenario2,RandomAgent,180,0,3,up,2,False
5,scenario2,RandomAgent,181,0,3,up,2,False
5,scenario2,RandomAgent,182,0,4,right,2,False
5,scenario2,RandomAgent,183,0,4,up,2,False
5,scenario2,RandomAgent,184,0,4,collect,2,False
5,scenario2,RandomAgent,185,0,4,collect,2,False
5,scenario2,RandomAgent,186,0,4,up,2,False
5,scenario2,RandomAgent,187,0,4,collect,2,False
5,scenario2,RandomAgent,188,0,4,up,2,False
5,scenario2,RandomAgent,189,0,4,up,2,False
5,scenario2,RandomAgent,190,0,3,left,2,False
5,scenario2,RandomAgent,191,0,3,up,2,False
5,scenario2,RandomAgent,192,0,4,right,2,False
5,scenario2,RandomAgent,193,0,4,right,2,False
5,scenario2,RandomAgent,194,0,3,left,2,False
5,scenario2,RandomAgent,195,0,3,collect,2,False
5,scenario2,RandomAgent,196,0,3,collect,2,False
5,scenario2,RandomAgent,197,0,3,up,2,False
5,scenario2,RandomAgent,198,0,3,up,2,False
5,scenario2,RandomAgent,199,1,3,down,2,True
6,scenario2,RandomAgent,0,1,0,down,0,False
6,scenario2,RandomAgent,1,1,0,left,0,False
6,scenario2,RandomAgent,2,1,0,collect,0,False
6,scenario2,RandomAgent,3,2,0,down,0,False
6,scenario2,RandomAgent,4,2,0,collect,0,False
6,scenario2,RandomAgent,5,3,0,down,0,False
6,scenario2,RandomAgent,6,2,0,up,0,False
6,scenario2,RandomAgent,7,1,0,up,0,False
6,scenario2,RandomAgent,8,1,0,collect,0,False
6,scenario2,RandomAgent,9,2,0,down,0,False
6,scenario2,RandomAgent,10,3,0,down,0,False
6,scenario2,RandomAgent,11,4,0,down,0,False
6,scenario2,RandomAgent,12,4,0,down,0,False
6,scenario2,RandomAgent,13,4,0,down,0,False
6,scenario2,RandomAgent,14,4,0,left,0,False
6,scenario2,RandomAgent,15,4,0,left,0,False
6,scenario2,RandomAgent,16,4,0,left,0,False
6,scenario2,RandomAgent,17,4,1,right,0,False
6,scenario2,RandomAgent,18,4,0,left,0,False
6,scenario2,RandomAgent,19,4,0,down,0,False
6,scenario2,RandomAgent,20,4,0,down,0,False
6,scenario2,RandomAgent,21,4,0,collect,0,False
6,scenario2,RandomAgent,22,4,0,down,0,False
6,scenario2,RandomAgent,23,4,1,right,0,False
6,scenario2,RandomAgent,24,4,1,down,0,False
6,scenario2,RandomAgent,25,4,1,collect,0,False
6,scenario2,RandomAgent,26,4,2,right,0,False
6,scenario2,RandomAgent,27,4,2,down,0,False
6,scenario2,RandomAgent,28,4,3,right,0,False
6,scenario2,RandomAgent,29,3,3,up,0,False
6,scenario2,RandomAgent,30,3,3,up,0,False
6,scenario2,RandomAgent,31,3,4,right,0,False
6,scenario2,RandomAgent,32,2,4,up,0,False
6,scenario2,RandomAgent,33,1,4,up,0,False
6,scenario2,RandomAgent,34,1,3,left,0,False
6,scenario2,RandomAgent,35,0,3,up,0,False
6,scenario2,RandomAgent,36,0,4,right,0,False
6,scenario2,RandomAgent,37,0,4,up,0,False
6,scenario2,RandomAgent,38,0,4,up,0,False
6,scenario2,RandomAgent,39,0,3,left,0,False
6,scenario2,RandomAgent,40,0,4,right,0,False
6,scenario2,RandomAgent,41,1,4,down,0,False
6,scenario2,RandomAgent,42,1,4,collect,0,False
6,scenario2,RandomAgent,43,1,4,right,0,False
6,scenario2,RandomAgent,44,1,3,left,0,False
6,scenario2,RandomAgent,45,1,3,down,0,False
6,scenario2,RandomAgent,46,0,3,up,0,False
6,scenario2,RandomAgent,47,0,4,right,0,False
6,scenario2,RandomAgent,48,1,4,down,0,False
6,scenario2,RandomAgent,49,2,4,down,0,False
6,scenario2,RandomAgent,50,2,4,left,0,False
6,scenario2,RandomAgent,51,2,4,right,0,False
6,scenario2,RandomAgent,52,3,4,down,0,False
6,scenario2,RandomAgent,53,3,4,right,0,False
6,scenario2,RandomAgent,54,3,4,collect,0,False
6,scenario2,RandomAgent,55,4,4,down,0,False
6,scenario2,RandomAgent,56,4,4,collect,1,False
6,scenario2,RandomAgent,57,4,4,collect,1,False
6,scenario2,RandomAgent,58,3,4,up,1,False
6,scenario2,RandomAgent,59,4,4,down,1,False
6,scenario2,RandomAgent,60,4,3,left,1,False
6,scenario2,RandomAgent,61,4,2,left,1,False
6,scenario2,RandomAgent,62,4,2,down,1,False
6,scenario2,RandomAgent,63,4,3,right,1,False
6,scenario2,RandomAgent,64,4,2,left,1,False
6,scenario2,RandomAgent,65,4,2,down,1,False
6,scenario2,RandomAgent,66,4,2,up,1,False
6,scenario2,RandomAgent,67,4,2,down,1,False
6,scenario2,RandomAgent,68,4,1,left,1,False
6,scenario2,RandomAgent,69,3,1,up,1,False
6,scenario2,RandomAgent,70,3,1,right,1,False
6,scenario2,RandomAgent,71,4,1,down,1,False
6,scenario2,RandomAgent,72,4,0,left,1,False
6,scenario2,RandomAgent,73,4,0,left,1,False
6,scenario2,RandomAgent,74,3,0,up,1,False
6,scenario2,RandomAgent,75,4,0,down,1,False
6,scenario2,RandomAgent,76,4,0,down,1,False
6,scenario2,RandomAgent,77,4,0,collect,1,False
6,scenario2,RandomAgent,78,4,1,right,1,False
6,scenario2,RandomAgent,79,4,1,down,1,False
6,scenario2,RandomAgent,80,4,0,left,1,False
6,scenario2,RandomAgent,81,4,0,down,1,False
6,scenario2,RandomAgent,82,4,0,collect,1,False
6,scenario2,RandomAgent,83,4,0,down,1,False
6,scenario2,RandomAgent,84,4,1,right,1,False
6,scenario2,RandomAgent,85,4,1,collect,1,False
6,scenario2,RandomAgent,86,4,1,collect,1,False
6,scenario2,RandomAgent,87,4,0,left,1,False
6,scenario2,RandomAgent,88,4,0,down,1,False
6,scenario2,RandomAgent,89,4,0,collect,1,False
6,scenario2,RandomAgent,90,4,1,right,1,False
6,scenario2,RandomAgent,91,4,1,collect,1,False
6,scenario2,RandomAgent,92,4,2,right,1,False
6,scenario2,RandomAgent,93,4,2,down,1,False
6,scenario2,RandomAgent,94,4,2,collect,1,False
6,scenario2,RandomAgent,95,4,1,left,1,False
6,scenario2,RandomAgent,96,3,1,up,1,False
6,scenario2,RandomAgent,97,4,1,down,1,False
6,scenario2,RandomAgent,98,4,1,down,1,False
6,scenario2,RandomAgent,99,4,1,collect,1,False
6,scenario2,RandomAgent,100,3,1,up,1,False
6,scenario2,RandomAgent,101,4,1,down,1,False
6,scenario2,RandomAgent,102,4,0,left,1,False
6,scenario2,RandomAgent,103,4,0,down,1,False
6,scenario2,RandomAgent,104,3,0,up,1,False
6,scenario2,RandomAgent,105,3,0,collect,2,False
6,scenario2,RandomAgent,106,4,0,down,2,False
6,scenario2,RandomAgent,107,4,1,right,2,False
6,scenario2,RandomAgent,108,3,1,up,2,False
6,scenario2,RandomAgent,109,3,0,left,2,False
6,scenario2,RandomAgent,110,3,0,left,2,False
6,scenario2,RandomAgent,111,3,0,collect,2,False
6,scenario2,RandomAgent,112,4,0,down,2,False
6,scenario2,RandomAgent,113,4,0,collect,2,False
6,scenario2,RandomAgent,114,4,0,left,2,False
6,scenario2,RandomAgent,115,4,1,right,2,False
6,scenario2,RandomAgent,116,4,1,down,2,False
6,scenario2,RandomAgent,117,3,1,up,2,False
6,scenario2,RandomAgent,118,3,1,right,2,False
6,scenario2,RandomAgent,119,3,1,collect,2,False
6,scenario2,RandomAgent,120,3,1,right,2,False
6,scenario2,RandomAgent,121,4,1,down,2,False
6,scenario2,RandomAgent,122,3,1,up,2,False
6,scenario2,RandomAgent,123,3,1,collect,2,False
6,scenario2,RandomAgent,124,3,1,collect,2,False
6,scenario2,RandomAgent,125,3,1,collect,2,False
6,scenario2,RandomAgent,126,3,1,collect,2,False
6,scenario2,RandomAgent,127,2,1,up,2,False
6,scenario2,RandomAgent,128,2,2,right,2,False
6,scenario2,RandomAgent,129,2,2,collect,2,False
6,scenario2,RandomAgent,130,2,1,left,2,False
6,scenario2,RandomAgent,131,3,1,down,2,False
6,scenario2,RandomAgent,132,3,1,right,2,False
6,scenario2,RandomAgent,133,3,0,left,2,False
6,scenario2,RandomAgent,134,3,1,right,2,False
6,scenario2,RandomAgent,135,4,1,down,2,False
6,scenario2,RandomAgent,136,4,0,left,2,False
6,scenario2,RandomAgent,137,3,0,up,2,False
6,scenario2,RandomAgent,138,3,0,left,2,False
6,scenario2,RandomAgent,139,3,0,left,2,False
6,scenario2,RandomAgent,140,2,0,up,2,False
6,scenario2,RandomAgent,141,2,0,left,2,False
6,scenario2,RandomAgent,142,2,1,right,2,False
6,scenario2,RandomAgent,143,2,2,right,2,False
6,scenario2,RandomAgent,144,1,2,up,2,False
6,scenario2,RandomAgent,145,2,2,down,2,False
6,scenario2,RandomAgent,146,2,2,collect,2,False
6,scenario2,RandomAgent,147,2,2,down,2,False
6,scenario2,RandomAgent,148,2,2,collect,2,False
6,scenario2,RandomAgent,149,1,2,up,2,False
6,scenario2,RandomAgent,150,1,2,left,2,False
6,scenario2,RandomAgent,151,1,3,right,2,False
6,scenario2,RandomAgent,152,1,4,right,2,False
6,scenario2,RandomAgent,153,1,4,collect,2,False
6,scenario2,RandomAgent,154,1,4,collect,2,False
6,scenario2,RandomAgent,155,2,4,down,2,False
6,scenario2,RandomAgent,156,2,4,right,2,False
6,scenario2,RandomAgent,157,1,4,up,2,False
6,scenario2,RandomAgent,158,2,4,down,2,False
6,scenario2,RandomAgent,159,2,4,right,2,False
6,scenario2,RandomAgent,160,2,4,collect,2,False
6,scenario2,RandomAgent,161,2,4,collect,2,False
6,scenario2,RandomAgent,162,2,4,left,2,False
6,scenario2,RandomAgent,163,3,4,down,2,False
6,scenario2,RandomAgent,164,3,4,collect,2,False
6,scenario2,RandomAgent,165,2,4,up,2,False
6,scenario2,RandomAgent,166,2,4,left,2,False
6,scenario2,RandomAgent,167,3,4,down,2,False
6,scenario2,RandomAgent,168,3,4,right,2,False
6,scenario2,RandomAgent,169,4,4,down,2,False
6,scenario2,RandomAgent,170,4,4,right,2,False
6,scenario2,RandomAgent,171,3,4,up,2,False
6,scenario2,RandomAgent,172,3,4,collect,2,False
6,scenario2,RandomAgent,173,3,4,right,2,False
6,scenario2,RandomAgent,174,3,4,collect,2,False
6,scenario2,RandomAgent,175,3,4,right,2,False
6,scenario2,RandomAgent,176,3,4,collect,2,False
6,scenario2,RandomAgent,177,3,4,collect,2,False
6,scenario2,RandomAgent,178,3,4,right,2,False
6,scenario2,RandomAgent,179,3,4,right,2,False
6,scenario2,RandomAgent,180,4,4,down,2,False
6,scenario2,RandomAgent,181,4,3,left,2,False
6,scenario2,RandomAgent,182,4,2,left,2,False
6,scenario2,RandomAgent,183,4,2,collect,2,False
6,scenario2,RandomAgent,184,4,1,left,2,False
6,scenario2,RandomAgent,185,4,0,left,2,False
6,scenario2,RandomAgent,186,4,0,left,2,False
6,scenario2,RandomAgent,187,4,1,right,2,False
6,scenario2,RandomAgent,188,4,1,collect,2,False
6,scenario2,RandomAgent,189,4,1,down,2,False
6,scenario2,RandomAgent,190,4,0,left,2,False
6,scenario2,RandomAgent,191,4,0,collect,2,False
6,scenario2,RandomAgent,192,3,0,up,2,False
6,scenario2,RandomAgent,193,3,0,collect,2,False
6,scenario2,RandomAgent,194,4,0,down,2,False
6,scenario2,RandomAgent,195,4,0,left,2,False
6,scenario2,RandomAgent,196,4,0,down,2,False
6,scenario2,RandomAgent,197,4,0,collect,2,False
6,scenario2,RandomAgent,198,4,1,right,2,False
6,scenario2,RandomAgent,199,4,1,collect,2,True
7,scenario2,RandomAgent,0,1,0,down,0,False
7,scenario2,RandomAgent,1,1,0,collect,0,False
7,scenario2,RandomAgent,2,1,0,collect,0,False
7,scenario2,RandomAgent,3,0,0,up,0,False
7,scenario2,RandomAgent,4,0,0,collect,0,False
7,scenario2,RandomAgent,5,0,1,right,0,False
7,scenario2,RandomAgent,6,0,1,collect,0,False
7,scenario2,RandomAgent,7,0,0,left,0,False
7,scenario2,RandomAgent,8,0,1,right,0,False
7,scenario2,RandomAgent,9,0,1,collect,0,False
7,scenario2,RandomAgent,10,0,1,right,0,False
7,scenario2,RandomAgent,11,0,1,right,0,False
7,scenario2,RandomAgent,12,0,1,collect,0,False
7,scenario2,RandomAgent,13,0,1,down,0,False
7,scenario2,RandomAgent,14,0,1,right,0,False
7,scenario2,RandomAgent,15,0,1,down,0,False
7,scenario2,RandomAgent,16,0,1,down,0,False
7,scenario2,RandomAgent,17,0,1,right,0,False
7,scenario2,RandomAgent,18,0,0,left,0,False
7,scenario2,RandomAgent,19,0,0,up,0,False
7,scenario2,RandomAgent,20,0,0,up,0,False
7,scenario2,RandomAgent,21,0,0,collect,0,False
7,scenario2,RandomAgent,22,0,0,left,0,False
7,scenario2,RandomAgent,23,0,0,collect,0,False
7,scenario2,RandomAgent,24,0,0,left,0,False
7,scenario2,RandomAgent,25,0,0,collect,0,False
7,scenario2,RandomAgent,26,0,0,up,0,False
7,scenario2,RandomAgent,27,0,0,collect,0,False
7,scenario2,RandomAgent,28,1,0,down,0,False
7,scenario2,RandomAgent,29,2,0,down,0,False
7,scenario2,RandomAgent,30,2,0,left,0,False
7,scenario2,RandomAgent,31,3,0,down,0,False
7,scenario2,RandomAgent,32,3,0,left,0,False
7,scenario2,RandomAgent,33,3,0,left,0,False
7,scenario2,RandomAgent,34,3,1,right,0,False
7,scenario2,RandomAgent,35,2,1,up,0,False
7,scenario2,RandomAgent,36,2,2,right,0,False
7,scenario2,RandomAgent,37,2,2,collect,0,False
7,scenario2,RandomAgent,38,2,2,down,0,False
7,scenario2,RandomAgent,39,2,2,down,0,False
7,scenario2,RandomAgent,40,2,2,down,0,False
7,scenario2,RandomAgent,41,1,2,up,0,False
7,scenario2,RandomAgent,42,1,2,up,0,False
7,scenario2,RandomAgent,43,1,2,up,0,False
7,scenario2,RandomAgent,44,1,2,left,0,False
7,scenario2,RandomAgent,45,2,2,down,0,False
7,scenario2,RandomAgent,46,2,2,collect,0,False
7,scenario2,RandomAgent,47,2,2,down,0,False
7,scenario2,RandomAgent,48,2,2,collect,0,False
7,scenario2,RandomAgent,49,2,1,left,0,False
7,scenario2,RandomAgent,50,3,1,down,0,False
7,scenario2,RandomAgent,51,2,1,up,0,False
7,scenario2,RandomAgent,52,2,2,right,0,False
7,scenario2,RandomAgent,53,1,2,up,0,False
7,scenario2,RandomAgent,54,1,2,left,0,False
7,scenario2,RandomAgent,55,1,3,right,0,False
7,scenario2,RandomAgent,56,1,3,down,0,False
7,scenario2,RandomAgent,57,1,4,right,0,False
7,scenario2,RandomAgent,58,1,4,collect,0,False
7,scenario2,RandomAgent,59,1,3,left,0,False
7,scenario2,RandomAgent,60,0,3,up,0,False
7,scenario2,RandomAgent,61,0,3,left,0,False
7,scenario2,RandomAgent,62,0,3,up,0,False
7,scenario2,RandomAgent,63,0,4,right,0,False
7,scenario2,RandomAgent,64,0,4,collect,0,False
7,scenario2,RandomAgent,65,0,4,collect,0,False
7,scenario2,RandomAgent,66,0,4,collect,0,False
7,scenario2,RandomAgent,67,0,4,right,0,False
7,scenario2,RandomAgent,68,0,4,right,0,False
7,scenario2,RandomAgent,69,0,4,up,0,False
7,scenario2,RandomAgent,70,0,4,right,0,False
7,scenario2,RandomAgent,71,0,4,right,0,False
7,scenario2,RandomAgent,72,0,4,up,0,False
7,scenario2,RandomAgent,73,0,4,collect,0,False
7,scenario2,RandomAgent,74,1,4,down,0,False
7,scenario2,RandomAgent,75,1,4,right,0,False
7,scenario2,RandomAgent,76,0,4,up,0,False
7,scenario2,RandomAgent,77,0,4,collect,0,False
7,scenario2,RandomAgent,78,1,4,down,0,False
7,scenario2,RandomAgent,79,2,4,down,0,False
7,scenario2,RandomAgent,80,3,4,down,0,False
7,scenario2,RandomAgent,81,2,4,up,0,False
7,scenario2,RandomAgent,82,2,4,left,0,False
7,scenario2,RandomAgent,83,1,4,up,0,False
7,scenario2,RandomAgent,84,1,3,left,0,False
7,scenario2,RandomAgent,85,1,3,collect,1,False
7,scenario2,RandomAgent,86,1,3,collect,1,False
7,scenario2,RandomAgent,87,1,4,right,1,False
7,scenario2,RandomAgent,88,0,4,up,1,False
7,scenario2,RandomAgent,89,0,4,right,1,False
7,scenario2,RandomAgent,90,0,4,right,1,False
7,scenario2,RandomAgent,91,0,4,collect,1,False
7,scenario2,RandomAgent,92,0,4,collect,1,False
7,scenario2,RandomAgent,93,0,4,collect,1,False
7,scenario2,RandomAgent,94,0,4,up,1,False
7,scenario2,RandomAgent,95,0,4,right,1,False
7,scenario2,RandomAgent,96,0,3,left,1,False
7,scenario2,RandomAgent,97,0,4,right,1,False
7,scenario2,RandomAgent,98,1,4,down,1,False
7,scenario2,RandomAgent,99,1,4,collect,1,False
7,scenario2,RandomAgent,100,1,4,collect,1,False
7,scenario2,RandomAgent,101,0,4,up,1,False
7,scenario2,RandomAgent,102,0,4,right,1,False
7,scenario2,RandomAgent,103,0,4,up,1,False
7,scenario2,RandomAgent,104,1,4,down,1,False
7,scenario2,RandomAgent,105,0,4,up,1,False
7,scenario2,RandomAgent,106,0,3,left,1,False
